NAME,POSTCODE,LATITUDE,LONGITUDE,STATE_NAME
Kongal,5270,-36.378845,140.467178,SA
Kongolia,5353,-34.628284,139.243607,SA
Kongorong,5291,-37.899265,140.551422,SA
Kongwak,3951,-38.515095,145.713608,VIC
Konnongorring,6603,-31.053949,116.776093,WA
Konongwootong,3315,-37.469135,141.685455,VIC
Koo Wee Rup,3981,-38.198799,145.48912,VIC
Koo Wee Rup North,3981,-38.151951,145.541367,VIC
Kooba,2680,-34.434597,146.097931,NSW
Koojan,6510,-30.80937,116.026039,WA
Kookabookra,2370,-30.026827,152.032867,NSW
Kookynie,6431,-29.338205,121.494774,WA
Koolan Island,6733,-27.672817,121.628311,WA
Koolanooka,6623,-29.270384,116.079422,WA
Koolewong,2256,-33.466347,151.318878,NSW
Koolgera,5661,-32.350784,134.74823,SA
Koolkhan,2460,-29.617195,152.933838,NSW
Kooloonong,3597,-34.878918,143.148575,VIC
Koolpinyah,822,-12.330405,131.147842,NT
Koolunga,5464,-33.585213,138.333069,SA
Koolyanobbing,6427,-30.838921,119.557167,WA
Koolywurtie,5575,-34.645817,137.636932,SA
Koomberkine,6461,-31.017296,117.070206,WA
Koombooloomba,4872,-17.844309,145.582397,QLD
Koonawarra,2530,-34.502132,150.808075,NSW
Koonda,3669,-36.496868,145.746124,VIC
Koondoola,6064,-31.841473,115.860046,WA
Koondrook,3580,-35.644569,144.117493,VIC
Koongal,4701,-23.374371,150.553482,QLD
Koongamia,6056,-31.905767,116.041084,WA
Koongawa,5650,-33.16037,135.875015,SA
Koonibba,5690,-31.912741,133.457336,SA
Koonoomoo,3644,-35.88892,145.574158,VIC
Koonoona,5417,-33.816326,138.922897,SA
Koonorigan,2480,-28.662947,153.239746,NSW
Koonunga,5373,-34.379845,138.993164,SA
Koonwarra,3954,-38.561512,145.946991,VIC
Koonya,7187,-43.080849,147.820633,TAS
Koonyum Range,2482,-28.542767,153.413345,NSW
Kooragang,2304,-32.870987,151.729797,NSW
Koorainghat,2430,-31.98941,152.474808,NSW
Kooralbyn,4285,-28.086489,152.845154,QLD
Kooralgin,4402,-26.918402,151.93718,QLD
Koorawatha,2807,-34.0131,148.57724,NSW
Koorda,6475,-30.830999,117.484001,WA
Kooreh,3477,-36.641239,143.384567,VIC
Koorine,5279,-37.637428,140.604218,SA
Kooringal,2650,-35.140369,147.375259,NSW
Kooringal,4025,-27.351484,153.422791,QLD
Koorlong,3501,-34.272953,142.081299,VIC
Koornalla,3844,-38.329506,146.528503,VIC
Kooroocheang,3364,-37.284966,144.034592,VIC
Koorool,3860,-37.681286,146.954895,VIC
Koorooman,3953,-38.44949,145.992294,VIC
Kooroomool,4854,-18.054003,145.669403,QLD
Kooroona,5558,-34.080917,137.582504,SA
Kooroongarra,4357,-28.076366,151.25708,QLD
Kootingal,2352,-31.053867,151.054733,NSW
Kooyong,3144,-37.839436,145.033279,VIC
Koppamurra,5271,-37.070984,140.881577,SA
Koppio,5607,-34.43882,135.884689,SA
Koraleigh,2735,-35.163013,143.405075,NSW
Korbel,6415,-31.65262,118.150391,WA
Kordabup,6333,-34.928871,117.148125,WA
Koreelah,2476,-28.395929,152.4245,NSW
Koriella,3714,-37.156857,145.659378,VIC
Korobeit,3341,-37.587818,144.336746,VIC
Koroit,3282,-38.292156,142.367355,VIC
Korong Vale,3520,-36.356251,143.702682,VIC
Koroop,3579,-35.741707,144.077652,VIC
Korora,2450,-30.249804,153.128311,NSW
Korrelocking,6485,-31.199879,117.475739,WA
Korumburra,3950,-38.432018,145.82338,VIC
Korumburra South,3950,-38.463558,145.850754,VIC
Korunye,5502,-34.512482,138.509888,SA
Korweinguboora,3461,-37.444389,144.127853,VIC
Kosciuszko,2627,-36.625011,148.508682,NSW
Kosciuszko National Park,2627,-36.625011,148.508682,NSW
Kotara,2289,-32.940849,151.709305,NSW
Kotara East,2305,-32.940849,151.709305,NSW
Kotara Fair,2289,-32.956409,151.68396,NSW
Kotara South,2289,-32.950085,151.68605,NSW
Kotta,3565,-36.186253,144.532761,VIC
Kotupna,3638,-36.148586,145.129379,VIC
Koumala,4738,-21.608658,149.246765,QLD
Kowanyama,4871,-15.478966,141.741409,QLD
Kowen Forest,2620,-35.318314,149.268082,ACT
Kowguran,4415,-26.498091,150.083954,QLD
Kowrowa,4872,-16.805939,145.578751,QLD
Koyuga,3622,-36.222439,144.886536,VIC
Krambach,2429,-32.051716,152.261795,NSW
Krawarree,2622,-35.755135,149.639526,NSW
Kremnos,2460,-29.986704,152.982986,NSW
Kringin,5304,-34.917355,140.794052,SA
Krondorf,5352,-34.567986,138.964676,SA
Krongart,5278,-37.480015,140.782333,SA
Kronkup,6330,-35.035221,117.630394,WA
Krowera,3945,-38.437008,145.674728,VIC
Kubin Village,4875,-10.205901,142.256317,QLD
Kubura,2655,-35.254158,149.081177,NSW
Kudardup,6290,-34.263145,115.124252,WA
Kudla,5115,-34.652164,138.705551,SA
Kuender,6353,-32.876125,118.51442,WA
Kuitpo,5172,-35.221249,138.693298,SA
Kuitpo Colony,5172,-35.285179,138.694687,SA
Kukerin,6352,-33.186661,118.085991,WA
Kulangoor,4560,-26.580385,152.961288,QLD
Kulgera,872,-25.84494,133.405838,NT
Kulgun,4309,-27.932058,152.683334,QLD
Kulikup,6244,-33.826569,116.674904,WA
Kulin,6365,-32.669178,118.15609,WA
Kulin West,6365,-32.609135,118.030296,WA
Kulja,6470,-30.358065,117.314636,WA
Kulkami,5307,-38.089684,145.263184,SA
Kullogum,4660,-25.332422,152.250336,QLD
Kulnura,2250,-33.224583,151.221863,NSW
Kulpara,5555,-34.059505,138.036041,SA
Kulpi,4352,-27.188139,151.701889,QLD
Kuluin,4558,-26.660187,153.057068,QLD
Kulwin,2835,-32.371311,144.874771,NSW
Kulwin,3490,-35.0299,142.630585,VIC
Kumarina,6642,-24.705147,119.610046,WA
Kumbia,4610,-26.691011,151.653992,QLD
Kunama,2730,-35.560478,148.093552,NSW
Kunat,3585,-35.54343,143.527298,VIC
Kunda Park,4556,-26.662983,153.037796,QLD
Kundabung,2441,-31.210318,152.833923,NSW
Kundibakh,2429,-31.99107,152.262085,NSW
Kundle Kundle,2430,-31.851097,152.508072,NSW
Kungala,2460,-29.946415,153.008087,NSW
Kunghur,2484,-28.470728,153.253464,NSW
Kunghur Creek,2484,-28.502604,153.231888,NSW
Kunioon,4615,-26.658447,151.878571,QLD
Kunjin,6375,-32.356152,117.770538,WA
Kunparrka,872,-23.286898,132.050629,NT
Kununoppin,6489,-31.114271,117.921753,WA
Kununurra,6743,-15.773546,128.739197,WA
Kunwarara,4702,-22.866953,150.125458,QLD
Kunyung,3930,-38.191483,145.079025,VIC
Kuraby,4112,-27.605579,153.094238,QLD
Kuranda,4881,-16.818913,145.636444,QLD
Kureelpa,4560,-26.617365,152.901291,QLD
Kureen,4885,-17.338242,145.588898,QLD
Kuridala,4824,-21.365589,139.986313,QLD
Kurmond,2757,-33.551765,150.701096,NSW
Kurnalpi,6431,-30.537558,122.229134,WA
Kurnell,2231,-34.018761,151.21608,NSW
Kurraba Point,2089,-33.843178,151.222122,NSW
Kurraca,3518,-36.542671,143.610565,VIC
Kurraca West,3518,-36.508419,143.55484,VIC
Kurrajong,2758,-33.553974,150.666519,NSW
Kurrajong Heights,2758,-33.531052,150.630981,NSW
Kurrajong Hills,2758,-33.541958,150.644211,NSW
Kurralta Park,5037,-34.95586,138.567047,SA
Kurrenkutten,6375,-32.31226,118.091087,WA
Kurri Kurri,2327,-32.817188,151.483734,NSW
Kurrimine Beach,4871,-17.775562,146.10556,QLD
Kurrowah,4352,-27.732075,151.220688,QLD
Kurting,3517,-36.539684,143.812042,VIC
Kurumbul,4388,-28.643053,150.456467,QLD
Kurunjang,3337,-37.67614,144.597168,VIC
Kurwongbah,4503,-27.23177,152.975815,QLD
Kuttabul,4741,-21.040131,148.910095,QLD
Kweda,6306,-32.376747,117.426041,WA
Kwelkan,6490,-31.13932,117.998688,WA
Kwinana,6966,-32.245743,115.814095,WA
Kwinana Beach,6167,-32.246941,115.759964,WA
Kwinana Town Centre,6167,-32.24419,115.81266,WA
Kwolyin,6385,-31.9359,117.713882,WA
Kyabram,3619,-36.309807,145.04538,VIC
Kyabram,3620,-36.313522,145.047729,VIC
Kyabram South,3620,-36.38744,145.068222,VIC
Kyalite,2715,-34.949585,143.482315,NSW
Kyancutta,5651,-33.134415,135.562943,SA
Kyarran,2460,-29.592609,152.969437,NSW
Kybeyan,2631,-36.361942,149.423309,NSW
Kybong,4570,-26.305044,152.721283,QLD
Kybunga,5453,-33.920967,138.506699,SA
Kybybolite,5262,-36.871445,140.923813,SA
Kyeamba,2650,-35.437862,147.618042,NSW
Kyeema,5172,-35.269855,138.672882,SA
Kyeemagh,2216,-33.95153,151.160202,NSW
Kyle Bay,2221,-33.987782,151.10051,NSW
Kyneton,3444,-37.247772,144.453491,VIC
Kyneton South,3444,-37.2896,144.436783,VIC
Kynnumboon,2484,-28.314871,153.384003,NSW
Kynuna,4823,-21.578936,141.920898,QLD
Kyogle,2474,-28.620356,153.004059,NSW
Kyoomba,4380,-28.692492,151.996185,QLD
Kyvalley,3621,-36.283939,145.005615,VIC
Kywong,2700,-34.882141,146.672516,NSW
La Perouse,2036,-33.987701,151.231964,NSW
La Trobe University,3083,-37.71896,145.045486,VIC
La Trobe University,3086,-36.113857,146.851837,VIC
Laanecoorie,3463,-36.834602,143.899597,VIC
Laang,3265,-38.359989,142.809341,VIC
Labertouche,3816,-38.036835,145.799911,VIC
Labrador,4215,-27.947866,153.39827,QLD
Laburnum,3130,-37.820923,145.140442,VIC
Laceby,3678,-36.396168,146.328613,VIC
Laceys Creek,4521,-27.182737,152.783432,QLD
Lachlan,7140,-42.829929,147.042633,TAS
Lackrana,7255,-40.104156,148.177094,TAS
Lacmalac,2720,-35.318356,148.325577,NSW
Lade Vale,2581,-34.875477,149.137619,NSW
Lady Barron,7255,-40.212528,148.24144,TAS
Ladys Pass,3523,-36.801624,144.698212,VIC
Ladysmith,2652,-35.209579,147.513382,NSW
Laen,3480,-36.452297,142.798599,VIC
Laen East,3480,-36.397934,142.907288,VIC
Laen North,3480,-36.376705,142.828461,VIC
Laffer,5267,-36.21944,140.166214,SA
Laffing Waters,2795,-33.385208,149.596008,NSW
Laggan,2583,-34.398205,149.532639,NSW
Lagoon Grass,2480,-28.799185,153.321655,NSW
Lagoon Pocket,4570,-26.277218,152.678177,QLD
Lagrange,6725,-18.684494,121.778229,WA
Laguna,2325,-32.993889,151.12973,NSW
Laguna Quays,4800,-20.613014,148.661362,QLD
Lah,3393,-36.126431,142.421417,VIC
Laharum,3401,-36.94669,142.310196,VIC
Laidley,4341,-27.637405,152.392761,QLD
Laidley Creek West,4341,-27.675493,152.353195,QLD
Laidley Heights,4341,-27.621759,152.359238,QLD
Laidley North,4341,-27.598114,152.394272,QLD
Laidley South,4341,-27.680607,152.381943,QLD
Lajamanu,852,-18.334398,130.633408,NT
Lake Albert,2650,-35.166679,147.383896,NSW
Lake Argyle,6743,-16.108662,128.74054,WA
Lake Austin,6640,-27.617329,118.284157,WA
Lake Barrine,4884,-17.241047,145.654694,QLD
Lake Bathurst,2580,-35.016911,149.650055,NSW
Lake Bennett,822,-12.962001,131.167542,NT
Lake Biddy,6355,-33.002331,118.934898,WA
Lake Boga,3584,-35.463226,143.635727,VIC
Lake Bolac,3351,-37.712585,142.839478,VIC
Lake Borumba,4570,-26.50322,152.512024,QLD
Lake Brewster,2675,-33.467003,146.017303,NSW
Lake Brown,6479,-30.946697,118.343269,WA
Lake Buloke,3480,-36.263596,142.970703,VIC
Lake Bunga,3909,-37.865807,148.033707,VIC
Lake Burrendong,2820,-32.675526,149.099411,NSW
Lake Camm,6355,-32.957157,119.605011,WA
Lake Cargelligo,2672,-33.399429,146.292938,NSW
Lake Carlet,5238,-34.8731,139.532135,SA
Lake Carnegie,6646,-25.911587,122.139099,WA
Lake Cathie,2445,-31.550228,152.854172,NSW
Lake Charm,3581,-35.602604,143.802017,VIC
Lake Clarendon,4343,-27.518421,152.358063,QLD
Lake Clifton,6215,-32.814129,115.683533,WA
Lake Condah,3303,-38.093193,141.809692,VIC
Lake Conjola,2539,-35.268166,150.492844,NSW
Lake Cowal,2671,-33.5676,147.46936,NSW
Lake Darlot,6438,-27.479828,121.119255,WA
Lake Deborah,6484,-30.395769,119.24321,WA
Lake Eacham,4884,-17.295286,145.656723,QLD
Lake Eildon,3713,-37.181126,146.005295,VIC
Lake Eppalock,3551,-36.937214,144.564117,VIC
Lake Fyans,3381,-37.13493,142.636414,VIC
Lake Gardens,3355,-37.546581,143.820236,VIC
Lake George,2581,-35.145538,149.475281,NSW
Lake Goldsmith,3373,-37.551624,143.368042,VIC
Lake Grace,6353,-33.100517,118.466621,WA
Lake Haven,2263,-33.243374,151.505005,NSW
Lake Heights,2502,-34.485428,150.865997,NSW
Lake Hiawatha,2462,-29.815924,153.255783,NSW
Lake Hinds,6603,-30.788212,116.526344,WA
Lake Hume Village,3691,-36.101608,147.03656,NSW
Lake Illawarra,2528,-34.540276,150.864594,NSW
Lake Innes,2446,-31.495728,152.830048,NSW
Lake Jasper,6260,-34.399605,115.646309,WA
Lake King,6356,-33.087448,119.688217,WA
Lake Leake,7210,-42.027569,147.780899,TAS
Lake Lonsdale,3381,-37.041851,142.634781,VIC
Lake Macdonald,4563,-26.380281,152.933182,QLD
Lake Mackay,872,-22.59395,128.694916,NT
Lake Manchester,4306,-27.379232,152.77066,QLD
Lake Margaret,7467,-42.012039,145.537643,TAS
Lake Margarette,6475,-30.707754,117.534554,WA
Lake Marmal,3525,-36.15189,143.529053,VIC
Lake Mary,4703,-23.103733,150.602158,QLD
Lake Meran,3579,-35.874866,143.791367,VIC
Lake Monduran,4671,-24.757414,151.725266,QLD
Lake Moodemere,3685,-36.053177,146.38942,VIC
Lake Muir,6258,-34.467964,116.797134,WA
Lake Mundi,3312,-37.54372,141.058167,VIC
Lake Munmorah,2259,-33.194111,151.570358,NSW
Lake Ninan,6603,-30.940403,116.634384,WA
Lake Plains,5255,-35.354309,139.053238,SA
Lake Powell,3597,-34.711147,142.948105,VIC
Lake Proserpine,4800,-20.371033,148.377411,QLD
Lake Rowan,3727,-36.267502,145.967117,VIC
Lake Sorell,7030,-42.094002,147.111008,TAS
Lake St Clair,7140,-42.116821,146.178207,TAS
Lake Tabourie,2539,-35.434513,150.403427,NSW
Lake Tinaroo,4872,-17.245443,145.560135,QLD
Lake Toolbrunup,6320,-34.130398,117.863007,WA
Lake Tyers,3887,-37.844967,148.115341,VIC
Lake Tyers Beach,3909,-37.856747,148.080231,VIC
Lake Tyrrell,3533,-35.43388,142.877853,VIC
Lake View,5555,-33.638596,138.228363,SA
Lake Wellington,3851,-38.085609,147.304459,VIC
Lake Wells,6440,-27.231968,124.407043,WA
Lake Wendouree,3350,-37.549671,143.847076,VIC
Lake Wongan,3373,-37.600391,143.134491,VIC
Lake Wyangan,2680,-34.244659,146.033585,NSW
Lakefield,4871,-14.925328,144.194778,QLD
Lakeland,4871,-15.996348,144.768997,QLD
Lakeland Downs,4871,-16.563898,143.39061,QLD
Lakelands,2282,-32.96402,151.646759,NSW
Lakelands,6180,-32.476597,115.759178,WA
Lakemba,2195,-33.919567,151.076828,NSW
Lakes Creek,4701,-23.376648,150.559189,QLD
Lakes Entrance,3909,-37.879585,147.991608,VIC
Lakeside,4621,-25.55706,152.137268,QLD
Lakesland,2572,-34.170807,150.528748,NSW
Lakewood,2443,-31.634583,152.758438,NSW
Lakewood,6431,-30.810192,121.536293,WA
Lal Lal,3352,-37.675114,144.013763,VIC
Lalalty,3644,-35.803349,145.747818,NSW
Lalbert,3542,-35.671345,143.375671,VIC
Lalla,7267,-41.259914,147.176697,TAS
Lalor,3075,-37.665054,145.010757,VIC
Lalor Park,2147,-33.761517,150.930939,NSW
Lalor Plaza,3075,-37.674625,145.035309,VIC
Lamb Island,4184,-27.63018,153.373611,QLD
Lamb Range,4870,-17.119499,145.70932,QLD
Lambells Lagoon,822,-12.584721,131.249985,NT
Lambs Valley,2335,-32.55732,151.46167,NSW
Lambs Valley,2370,-29.815165,151.792801,NSW
Lambton,2299,-32.911598,151.708664,NSW
Lameroo,5302,-35.328888,140.519562,SA
Lamington,4285,-28.241961,152.996689,QLD
Lamington,6430,-30.739138,121.459908,WA
Lamington National Park,4275,-28.19693,153.186981,QLD
Lammermoor,4703,-23.161083,150.763168,QLD
Lamplough,3352,-37.136387,143.508011,VIC
Lancaster,3620,-36.313663,145.132004,VIC
Lance Creek,3995,-38.554424,145.640152,VIC
Lancefield,3435,-37.279152,144.724274,VIC
Lancelin,6044,-31.021477,115.331932,WA
Landers Shoot,4555,-26.708214,152.93222,QLD
Landervale,2652,-34.512157,146.725586,NSW
Landsborough,3384,-37.007755,143.132706,VIC
Landsborough,4550,-26.807846,152.963638,QLD
Landsborough West,3384,-37.012501,143.054428,VIC
Landsdale,6065,-31.803745,115.867081,WA
Lane Cove,1595,-33.778763,151.135223,NSW
Lane Cove,1597,-33.778763,151.135223,NSW
Lane Cove,2066,-33.814556,151.169891,NSW
Lane Cove North,2066,-33.806248,151.166443,NSW
Lane Cove West,2066,-33.815193,151.152054,NSW
Lanefield,4340,-27.6458,152.558929,QLD
Lanena,7275,-41.312843,146.971191,TAS
Lang Lang,3984,-38.264984,145.564682,VIC
Lang Lang East,3984,-38.269283,145.658905,VIC
Langdons Hill,3363,-37.41227,144.063614,VIC
Lange,6330,-34.991566,117.881622,WA
Langford,6147,-32.043785,115.941772,WA
Langhorne Creek,5255,-35.296249,139.037003,SA
Langi Kal Kal,3352,-37.408577,143.486862,VIC
Langi Logan,3377,-37.387154,142.92038,VIC
Langkoop,3318,-37.103901,141.036285,VIC
Langley,3444,-37.15065,144.505325,VIC
Langley,4630,-25.117498,151.256912,QLD
Langley Vale,2426,-31.790392,152.567291,NSW
Langlo,4470,-26.151478,145.792633,QLD
Langs Landing,5354,-34.584972,139.587982,SA
Langsborough,3971,-38.655254,146.678207,VIC
Langshaw,4570,-26.272209,152.583817,QLD
Langwarrin,3910,-38.1609,145.19278,VIC
Langwarrin South,3910,-38.15361,145.18457,VIC
Langwarrin South,3911,-38.198982,145.182251,VIC
Lanitza,2460,-29.884188,152.999603,NSW
Lankeys Creek,2644,-35.823193,147.66748,NSW
Lannercost,4850,-18.546366,146.022095,QLD
Lansdowne,850,-14.43195,132.302399,NT
Lansdowne,2163,-33.895576,150.972183,NSW
Lansdowne,2430,-31.782267,152.533279,NSW
Lansdowne,4478,-25.165689,146.176163,QLD
Lansdowne Forest,2430,-31.750038,152.562042,NSW
Lansell Plaza,3555,-36.810226,144.240555,VIC
Lanskey,4825,-20.682537,139.497513,QLD
Lansvale,2166,-33.897564,150.953232,NSW
Lapoinya,7325,-41.009418,145.574585,TAS
Lapstone,2773,-33.771637,150.634842,NSW
Lara,3212,-38.023594,144.407867,VIC
Laramba,872,-22.542379,132.769745,NT
Larapinta,870,-23.693825,133.835251,NT
Larapinta,4110,-27.655626,153.00351,QLD
Laravale,4285,-28.08371,152.935898,QLD
Larbert,2622,-35.295712,149.769119,NSW
Lardner,3821,-38.210518,145.880722,VIC
Largs,2320,-32.700653,151.602753,NSW
Largs Bay,5016,-34.825977,138.4879,SA
Largs North,5016,-34.820881,138.494598,SA
Lark Hill,4306,-27.526407,152.603745,QLD
Larnook,2480,-28.66618,153.11174,NSW
Larpent,3249,-38.349854,143.49675,VIC
Larrakeyah,820,-12.456032,130.831863,NT
Larralea,3325,-38.027203,143.234253,VIC
Larras Lee,2866,-32.998547,148.862289,NSW
Larrimah,852,-15.581776,133.219986,NT
Lascelles,3487,-35.554604,142.595917,VIC
Latham,2615,-35.21859,149.03186,ACT
Latham,6616,-29.754269,116.560989,WA
Lathlain,6100,-31.970829,115.909172,WA
Latrobe,7307,-41.235371,146.410294,TAS
Lauderdale,7021,-42.904282,147.488815,TAS
Laughtondale,2775,-33.417164,151.025665,NSW
Launceston,7250,-41.450119,147.097794,TAS
Launceston,7901,-41.430874,147.14238,TAS
Launceston,7902,-41.430874,147.14238,TAS
Launceston,7903,-41.430874,147.14238,TAS
Launceston,7904,-41.430874,147.14238,TAS
Launceston,7905,-41.430874,147.14238,TAS
Launceston,7906,-41.430874,147.14238,TAS
Launceston,7907,-41.430874,147.14238,TAS
Launceston,7908,-41.430874,147.14238,TAS
Launceston,7909,-41.430874,147.14238,TAS
Launceston,7922,-41.430874,147.14238,TAS
Launceston,7923,-41.430874,147.14238,TAS
Launching Place,3139,-37.780949,145.566177,VIC
Laura,4871,-15.560578,144.444641,QLD
Laura,5480,-33.184982,138.300735,SA
Laura Bay,5680,-32.225475,133.837189,SA
Laurel Hill,2649,-35.604137,148.093643,NSW
Laurie Park,5271,-36.983803,140.867538,SA
Laurieton,2443,-31.644053,152.794296,NSW
Lauriston,3444,-37.239265,144.373657,VIC
Lavadia,2462,-29.713844,153.071198,NSW
Lavelle,4357,-28.005556,151.284882,QLD
Lavender Bay,2060,-33.84296,151.206696,NSW
Lavers Hill,3238,-38.680691,143.391174,VIC
Laverstock,2582,-34.653996,148.911423,NSW
Laverton,3028,-37.862015,144.769791,VIC
Laverton,6440,-28.625692,122.406975,WA
Laverton North,3026,-37.829418,144.779663,VIC
Lavington,2641,-36.050957,146.932816,NSW
Law Courts,8010,-37.815067,144.956924,VIC
Lawes,4343,-27.570173,152.327087,QLD
Lawgi Dawes,4716,-24.644238,150.737198,QLD
Lawitta,7140,-42.772186,147.033173,TAS
Lawler,3480,-36.37534,142.731583,VIC
Lawloit,3418,-36.41428,141.461578,VIC
Lawn Hill,4825,-18.587177,138.593414,QLD
Lawnton,4501,-27.278454,152.982376,QLD
Lawrence,2460,-29.490747,153.100021,NSW
Lawrence,3364,-37.316917,143.901581,VIC
Lawson,2617,-35.223625,149.100296,ACT
Lawson,2783,-33.725643,150.437027,NSW
Leabrook,5068,-34.926647,138.651276,SA
Leadville,2844,-32.015011,149.552948,NSW
Leafdale,4606,-26.233776,151.77858,QLD
Leaghur,3537,-35.968548,143.778061,VIC
Leanyer,812,-12.37769,130.895218,NT
Learmonth,3352,-37.423382,143.720276,VIC
Learmonth,6707,-22.214426,114.094933,WA
Leasingham,5452,-33.982201,138.651108,SA
Leawood Gardens,5150,-34.96767,138.671478,SA
Lebrina,7254,-41.179596,147.225189,TAS
Leconfield,2335,-32.651337,151.392471,NSW
Leda,6170,-32.260216,115.806625,WA
Ledcourt,3385,-36.968754,142.505615,VIC
Ledge Point,6043,-31.107307,115.373116,WA
Lee Creek,2849,-32.52771,150.121948,NSW
Lee Point,810,-12.342041,130.891296,NT
Leederville,6007,-31.93639,115.841957,WA
Leederville,6900,-31.937145,115.841782,WA
Leederville,6902,-31.937145,115.841782,WA
Leederville,6903,-31.937145,115.841782,WA
Leeka,7255,-39.893272,147.828064,TAS
Leeman,6514,-29.940479,114.980438,WA
Leeming,6149,-32.078583,115.858841,WA
Leeton,2705,-34.551392,146.406647,NSW
Leets Vale,2775,-33.406883,150.9272,NSW
Leeuwin,6290,-34.345615,115.137955,WA
Leeville,2470,-28.947668,152.977921,NSW
Lefroy,7252,-41.098248,146.986038,TAS
Lefthand Branch,4343,-27.818785,152.294785,QLD
Legana,7277,-41.364925,147.042023,TAS
Legerwood,7263,-41.221313,147.698471,TAS
Legume,2476,-28.404692,152.307663,NSW
Leichardt,3516,-36.691483,144.068695,VIC
Leichhardt,2040,-33.883778,151.157059,NSW
Leichhardt,4305,-27.627129,152.739532,QLD
Leigh Creek,3352,-37.557503,143.958557,VIC
Leigh Creek,5731,-30.596308,138.404449,SA
Leighton,5417,-33.655457,138.756989,SA
Leinster,6437,-27.912838,120.69738,WA
Leitchville,3567,-35.904835,144.237473,VIC
Leith,7315,-41.15786,146.259705,TAS
Lemington,2330,-32.498501,150.986664,NSW
Lemnos,3631,-36.32444,145.461975,VIC
Lemon Tree,2259,-33.145966,151.364853,NSW
Lemon Tree Passage,2319,-32.730968,152.039536,NSW
Lemont,7120,-42.294605,147.61908,TAS
Lemontree,4357,-27.7833,151.30513,QLD
Len Waters Estate,2171,-33.933376,150.843491,NSW
Lenaghan,2322,-32.841187,151.634842,NSW
